0	25		23	4		9	0	1	20	2		24	4	77519961	a0d14bda	b69d8ea9	f2463ffb	1315f676	6fcd6dcb	0e005bd7	09f8a09d	e25a4c11	fea5bfef	cdbe07fc	368758a5	a77a4a56	f11143e1	2b083b96	10dd3744	753da5f3	b8170bba	9512c20b	6875a3aa	d003e689	5d2ac7de	b8504d58	893704a5	cdc3217e	2ccea557
0	5		6			0	0	0	6	0		21	6	447072d2	831049b5	02c63370	f2463ffb	77de23ef	6fcd6dcb	0d729ac2	67db932f	7cee8453	80485d46	f8b2f917	35943b59	a77a4a56		bb7c59a5			b8170bba	108a0699	1b95be85	a014cf28	9b282c5d		cb728d59	ff654802	2997ef88
0	69	1		0		1	0	62	0	1		417		3a20c9b6	c2ae8fa1	6faa15d5	7c2ddbc9	48012eba	6fcd6dcb	ab16ed81	09f8a09d	7cee8453	fa677e2a	5e54d1d3	25f2c3b4	00c5ffb7	108ba3b8	2b083b96	10dd3744	1f7fc70b	a1eb1511	9512c20b	69400009	b0b68506	1cd2f569	a9cd696c	75350c8a	30436bfc	de53bdf9
0	3	182			1	0	0	5	5	0	1	6037		e5f3fd8d	a15d1051	72181f31	f2463ffb	c6fc10d3	6fcd6dcb	0713b9fc	43426c29	a48e16ed	7de9c0a9	6652dc64	12716184	00c5ffb7	be4ee537	f3bbfe99	4cdc3efa	d20856aa	b8170bba	9512c20b	febfd863	a3323ca1	c8e1ee56	1752e9e8	55c7bb6e	991321ea	ed10571d
0	1	234	1	3	8	2	0	529	10	2	7	953	1	072027fa	21789080	3223c131	f2463ffb	c6fc10d3	6fcd6dcb	e7a411ba	038e402d	2e4e821f	0062a7ef	1265d4e1	12716184	a77a4a56		d6bf7ba2			b8170bba	139221a3	361870aa	3a4ecfc2	8afc45d1		a103e60f	ff654802	de53bdf9
0	26	25	21	39		1	0	7	39	1		185	21	b6234752	47d74f96	1c72c87a	f2463ffb	664ff944	6fcd6dcb	6ef518f6	0a51b347	2e4e821f	30470d48	b04f1f78	17efe124	00c5ffb7	521d9fcb	16bc3ed8	10dd3744	d20856aa	b8170bba	55191c09	be94c3f1	994bee8d	4e83ea74	4bfaa00e	7e9af04d	30436bfc	2ccea557
0		357		71	5	0	0	-1	3	0	4	3972		7e4136de	6b984ecd	133ff2f5	f2463ffb	c6fc10d3	6fcd6dcb	e3f49230	09f8a09d	2e4e821f	e3d44685	b2f773ba	f4b29f84	a77a4a56	a5f7f8f0	af1a26a4	10dd3744	d20856aa	b8170bba	9512c20b	3aeb7837	1d216527	40bf0d63	4e6c8d9b	de2b0ee0	30436bfc	962813c6
0	51	102	12			0	0	7	20	0		1628	12	db0fe767	b0a6c672	5b22ec6e	fd41464d	72cfa737	6fcd6dcb	d3c1b92a	a77d6062	e25a4c11	4e3e9062	1c3253e4	8cb59885	405ca118	521d9fcb	d6d40d86	fc1ec9da	753da5f3	b8170bba	9512c20b	dada6dfa	6568bf02	900a3357	407bd49a	7d9220de	cdc3217e	de53bdf9
0	9	87		5	5	1	0	1	1	1	2	214		9b738274	7898ef76	591d7449	f2463ffb	c6fc10d3	6fcd6dcb	e87fcdaa	e6c7ef3a	2e4e821f	1e9433fb	e50cc94b	14b42e8d	a77a4a56	be4ee537	3b35b996	4cdc3efa	753da5f3	628f1b8d	9512c20b	1a0af648	13b96cbc	3f2bae22	209c86ee	75eda050	30436bfc	b757e957
0	31	41	2			0	0	1	29	0		39974	8	988fd079	c3912001	08a58d85	da8a3421	3cd69f23	6fcd6dcb	b0251549	09f8a09d	7cee8453	361b0a18	c789f113	12716184	e07cc34d	da54b164	2b083b96	10dd3744	1f7fc70b	a1eb1511	9512c20b	2392125f	48dd5ed4	2603b460	db4454d6	23c9aee6	991321ea	ed10571d
0	15	319	5	5	3	5	0	4	6	1	1	10	5		64649c8d	3fcccacd	f2463ffb	ff731a3e	6fcd6dcb	1dd7694f	670da99c	2e4e821f			2c6f4b80	a77a4a56	e9e07b43	484a5e08	10dd3744	1f7fc70b	b8170bba	9512c20b				77b93143	e787d3d7	30436bfc	a7ab145d
0	9	39	5			0	0	2	9	0		210525	5	2b567f39	191fa7b7	313d490b	f2463ffb	729e35ab	919c68e4	3b93b1a1	b376349d	2e4e821f	139bc82f	671f117d	4eb498ec	f4fc3c5e	be4ee537	9ad63abb	4cdc3efa	d20856aa	b8170bba	9512c20b	71d39bcb	e020817e	5b0d1132	f3bc9fe4	a6e22eb1	30436bfc	2ccea557
0	6	1369	1		4	0	0	51	0	0	2	8537	1	ad98e872	cea68cd3	3cd7902e	b6c02e27	a675ec11	6fcd6dcb	000d2af9	c0375b13	2e4e821f	62da11e3	14874876	46279d9d	a77a4a56	be4ee537	fdc9e405	4cdc3efa	d20856aa	628f1b8d	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	7cd621f3	30436bfc	e1be5ef2
0		274		27	5	0	0	-1	1	0	2	1333		a5ba1c3d	ebaec6a9	9a39e796	72e99bed	c6fc10d3	6fcd6dcb	4e51c029	bb8f153d	1df5e154	ac062eaf	750506a2	faea8aa0	d49eb1df		807d0495			b8170bba	9512c20b	080347b3	8e01df1e	607fc1a8		2a0f0265	30436bfc	b757e957
0		259				0	0	650	9	0		25915		4f50727e	e322cd37	e5f2e164	a9b6a478	1315f676	6fcd6dcb	7207a047	32a89b0c	2e4e821f	bfcab6f1	fa478aa9	be865b3a	405ca118		e33843b9			c013b6d8	9512c20b	88bd2b10	0683bc6f	167e3434		8b17110d	30436bfc	b757e957
0	11		2			0	0	73	13	0		374	2	ad98e872	cea68cd3	de46ba74	f2463ffb	c6fc10d3	6fcd6dcb	9733ef6e	c0375b13	2e4e821f	62da11e3	14874876	00e12ed9	405ca118	be4ee537	fdc9e405	4cdc3efa	d20856aa	b8170bba	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	8157167e	991321ea	e1be5ef2
0		804				0	0	0	8	0		14459		8a2b1e43	a205a7ee	6e83c5d8	25e5922e	c6fc10d3	6fcd6dcb	d3f5b2e4	ec70a584	a48e16ed	31184e3d	fa478aa9	12716184	e07cc34d		1db5813f			b6bc86c5	55191c09	8024f45f	0683bc6f	fa7eca6c		ac259a0a	991321ea	2ccea557
0	19	216	2			0	0	33	2	0		1524	2	ad98e872	e56937ee	9d0cd913	f2463ffb	ddb7a5d6	6fcd6dcb	dae15aa8	060ba641	2e4e821f	62da11e3	14874876	76026cc7	405ca118	be4ee537	4dcc1c44	4cdc3efa	d20856aa	a1eb1511	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	823b930c	30436bfc	e1be5ef2
1		2	0	0	17	1	0	63	0	1	1	1	0	f0c1aa44	2f6d137f	af84cf44	f2463ffb	d0573232	6fcd6dcb	a2e8808c	038e402d	54fc547f	8e44c52e	a16ae4aa	1e9107c8	a77a4a56		b9222341			b6bc86c5	9512c20b	60acc27c	fd7e1c8d	56586469		99c2f4d8	337b81aa	2ccea557
0	3	205	5			0	0	1	6	0		3551	5	788a5d5b	0f636fe1	2e8b2631	b0c5e548	c6fc10d3	6fcd6dcb	16e08b25	cd5745bc	2e4e821f	16ec16d6	fa478aa9	2974d88b	f4fc3c5e		1748f7cb			b8170bba	9512c20b	ef426d46	0683bc6f	6e86ac23		1652193e	991321ea	b757e957
0	51	581	6	2		6	0	8	0	1		1	2	ad98e872	3dbb483e	554c378e	f2463ffb	729e35ab	6fcd6dcb	f29ff0ea	54cd7262	7cee8453	62da11e3	14874876	a86bd73e	a77a4a56	be4ee537	a63cedcf	4cdc3efa	d20856aa	b8170bba	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	3960ecb6	d5578a54	e1be5ef2
0	1	42	1			0	0	59	3	0		2880	1	447bea2f	c7d84a9b	3314c56a	6faef306	e5cef8a0	6fcd6dcb	75411f49	670da99c	54fc547f	d4d2e772	66d09eef	12716184	f4fc3c5e	e9d5911e	484a5e08	330c9d3e	753da5f3	b8170bba	0a1d513f	c9a1fb4d	bbd59d61	72213451	60345f67	c0f3435c	337b81aa	6c730e3e
0		80		227	1	0	0	131	5	0	1	4286		c8b4195b	50646d15	4bf88d80	b17e4793	c6fc10d3	6fcd6dcb	3adc0001	0bcd3004	2e4e821f	c6954977	0da2c36c	8260dd77	a77a4a56		2f8017d8			b8170bba	09c8c22c	452e2b60	7fe52a5b	fc180de7		10e33767	ff654802	7c94c9ef
0	2	121		12	2	0	0	23	4	0	1	4803		e5f3fd8d	a15d1051	f249d615	b17e4793	f1738f48	6fcd6dcb	9f126183	43426c29	46dedfa6	7de9c0a9	6652dc64	12716184	bf78d0d4	be4ee537	f3bbfe99	4cdc3efa	d20856aa	b8170bba	9512c20b	febfd863	a3323ca1	c8e1ee56	1752e9e8	05b94a64	30436bfc	ed10571d
0	2	30	2	17	3	0	0	546	2	0	2	7276	2	f2e5aef9	96105a6b	a3c11ac9	f2463ffb	c6fc10d3	6fcd6dcb	49348080	44c46104	e25a4c11	ddd64a96	647a3434	1459afa2	26bb0b02		3de023d7			b8170bba	09c8c22c	ca56d2aa	9b733b4f	d2e1478f		89bf0d4f	30436bfc	ed10571d
0	1	22	1	1		1	0	114	1	1		8	1	ad98e872	e56937ee	84d25245	da8a3421	3cd69f23	6fcd6dcb	2d47be61	060ba641	46dedfa6	62da11e3	14874876	1f25f577	00c5ffb7	be4ee537	4dcc1c44	4cdc3efa	d20856aa	a1eb1511	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	171cfb6c	d5578a54	e1be5ef2
0	1	314	14		1	0	0	2	17	0	1	21	8	788a5d5b	0f636fe1	1d2428bc	f7f54f97	dc635801	6fcd6dcb	145739a1	cd5745bc	2e4e821f	16ec16d6	fa478aa9	708b2f06	00c5ffb7		1748f7cb			b8170bba	9512c20b	ef426d46	0683bc6f	6e86ac23		4a64d9a2	30436bfc	b757e957
0	1	1157	4		6	0	0	2	4	0	2	30460	4	4f50727e	4124eb73	e721c74d	3f85ecae	664ff944	6fcd6dcb	f6153b91	75893ae5	2e4e821f	bfcab6f1	fa478aa9	86e46436	a77a4a56		b9df7508			a1eb1511	9512c20b	88bd2b10	0683bc6f	167e3434		9aed372d	30436bfc	ed10571d
0	62	6	16			0	0	41	3	0		1499	25	ad98e872	cea68cd3	417e6103	cb6f8123	e39ec984	6fcd6dcb	4628641f	c0375b13	2e4e821f	62da11e3	14874876	da12abf4	bf78d0d4	be4ee537	fdc9e405	4cdc3efa	d20856aa	b8170bba	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	7cc1f2ce	30436bfc	e1be5ef2
0	94	1631	20			0	0	9	5	0		578	54	ad98e872	cea68cd3	9fd46023	386c49ee	25e74633	6fcd6dcb	d6135635	c0375b13	2e4e821f	62da11e3	14874876	e9d22fcd	bf78d0d4	be4ee537	fdc9e405	4cdc3efa	d20856aa	b8170bba	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	03d140a9	30436bfc	e1be5ef2
1	11	93	3	2	1	5	0	5	3	1	1	1	2	6f877ce8	58cc2d25	9b48ba97	f2463ffb	d90dd51f	6fcd6dcb	44e89d88	6032e7d9	2e4e821f	7befeb7a	f09ed551	6af001bb	a77a4a56	be4ee537	4a9e2549	4cdc3efa	d20856aa	b8170bba	09c8c22c	f050797f	c8728130	68b76246	d4f97eda	2b83bb83	ff654802	b757e957
0	66	1163	3	8	169	4	0	1	24	1	25	419	8	ad98e872	420acc05	ef7bbbbc	9a2ee49e	8be600ee	6fcd6dcb	33115ced	e013af63	46dedfa6	62da11e3	14874876	12716184	f4fc3c5e	be4ee537	e9b95271	4cdc3efa	d20856aa	f98b0db1	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	c9e278f3	30436bfc	e1be5ef2
0	1	191	3	39	7	0	0	0	3	0	3	5639	3	265366bf	5b6b66b5	e668e35c	7dc53f80	6ca919cf	6fcd6dcb	12d2971b	ab96c6b2	1df5e154	e63d98b4	c939136f	64f2caf7	a77a4a56		dd7f4897			b8170bba	108a0699	47849e55	73b3f46d	d994ba60		fab13581	30436bfc	2ba8d787
0	3	1754	3	29	47	0	0	9	14	0	21	3362	3	24f413a6	eb42f208	01a78930	6521d620	f1738f48	6fcd6dcb	be59d901	038e402d	2e4e821f	bd1e58c4	0811fa12	12716184	a77a4a56		aa844744			a1eb1511	139221a3	39bb4aab	1ce4a5c4	b7d24d7a		e139e764	ff654802	962813c6
0	1	304		99		1	0	2	11	1		1056		2d183deb	d24544fc	5714da52	d9a8ea57	c6fc10d3	6fcd6dcb	4ed0b9ef	038e402d	2e4e821f	c8aebe16	e97feb36	864124db	00c5ffb7		eefe0e5e			b8170bba	9512c20b	a5199cd6	a2a4a30c	046a731d		10faae8f	ff654802	b757e957
0	1	846	12	153	76	0	1	5	38	0	21	475	12	ede3fe21	7489eb62	3d983690	6faef306	5ec121df	6fcd6dcb	dbf453f7	8d82e569	e25a4c11	797e6117	6e49812f	fa28775c	26bb0b02		a64a7761			b8170bba	55191c09	a785c918	85a8f883	453aff95		48c76f03	991321ea	ed10571d
0	65	365	9	421	2	0	0	0	5	0	1	22017	14		710103fd	745f9b84	67ecc871	3a57336e	6fcd6dcb	e25d80d4	09f8a09d	e25a4c11			f2b55657	bf78d0d4	521d9fcb	2b083b96	10dd3744	1f7fc70b	b8170bba	9512c20b				b8e15106	7cabdfbd	cdc3217e	b757e957
1	10	682			1	0	0	274	0	0	1	2		ad98e872	cea68cd3	3cd7902e	ccea6e26	8ad478eb	6fcd6dcb	000d2af9	c0375b13	7cee8453	62da11e3	14874876	9e5c4993	bf78d0d4	be4ee537	fdc9e405	4cdc3efa	d20856aa	105c0c59	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	7cd621f3	991321ea	e1be5ef2
0	5	903	6	309	7	0	0	0	33	0	4	2515	6	32823532	000877b3	6c6c8a4b	6521d620	664ff944	6fcd6dcb	90b1c60b	59903d33	2e4e821f	4110f1ef	064dca9e	4b1e166a	a77a4a56	da54b164	b867d0bc	83f41762	753da5f3	b8170bba	1889c49d	33dbe2e2	1a521a2b	c2e7eb7a	7682879f	e6a3542f	30436bfc	ed10571d
0	118	2216	70		13	0	0	48	0	0	3	4	102	ad98e872	3dbb483e	c3d2d035	6521d620	9f1cf04e	6fcd6dcb	e7222fbe	54cd7262	2e4e821f	62da11e3	14874876	7cb8c542	a77a4a56	be4ee537	a63cedcf	4cdc3efa	d20856aa	a1eb1511	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	165fbf32	ff654802	e1be5ef2
0	7	62	3			0	0	1	3	0		70581	3	d915da44	aeb90c69	05532a26	c6f42255	3389d680	919c68e4	a16c1c7a	401bad73	2e4e821f	1f0599c5	a719921c	b36f55df	a77a4a56		c820dd69			b8170bba	09c8c22c	af5e8f61	0d1fefde	4ba60f9d		0ad25aad	30436bfc	c78d3e34
0		117	1	666	1	0	0	0	1	0	1	15272	1	265366bf	6f5c7c41	f01c55b2	67ecc871	1315f676	6fcd6dcb	1b066087	ab96c6b2	a48e16ed	e63d98b4	c939136f	d1727604	00c5ffb7		3b972bfb			b8170bba	9512c20b	47849e55	73b3f46d	d994ba60		609998d1	30436bfc	b757e957
0	13	21	12		2	0	0	0	13	0	1	17326	12	def6d76c	9feef716	6faa15d5	e7f8adae	c6fc10d3	6fcd6dcb	ab16ed81	a945a803	2e4e821f	75515cda	16ef1319	8cb6fb8e	a77a4a56		f0274ef2			a1eb1511	9512c20b	48cac7a1	fafbf5fd	56116b80		75350c8a	991321ea	ed10571d
0		352			17		0	-1	2		2	5600		ad98e872	e38ae0a9	a250602b	b17e4793	1315f676	6fcd6dcb	b9ddaf36	c0375b13	2e4e821f	62da11e3	14874876	12716184	a77a4a56	be4ee537	aec2f2f6	4cdc3efa	d20856aa	47ceab06	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	64a089c0	30436bfc	fb98c4ed
0	3	995	2		13	0	0	131	8	0	8	247	2	ad98e872	cea68cd3	8cd20e71	313cb7a5	c6fc10d3	6fcd6dcb	4620dd9e	c0375b13	2e4e821f	62da11e3	14874876	39b5e94c	d49eb1df	be4ee537	fdc9e405	4cdc3efa	d20856aa	b8170bba	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	daf3ee2e	991321ea	e1be5ef2
0		1696	14	196	38	0	0	1940	15	0	11	6648	14	c250bf94	007eab44	bafcb47b	6faef306	3a57336e	6fcd6dcb	d935d694	038e402d	2e4e821f	a8a6a8cc	7cf0ec72	0ab08f00	f4fc3c5e		44352ef7			a1eb1511	9512c20b	d7eb96fc	65842e6f	47cd7e61		636c3c07	ff654802	b757e957
0	7	1106	7			0	0	180	33	0		32522	7	349b3fec	a52ef97d	b10bc3f9	f2463ffb	c6fc10d3	6fcd6dcb	60b2fbde	28c74e94	7cee8453	96c47d68	95f8ca79	a5de9e88	405ca118		7ee363e3			a1eb1511	9512c20b	663fc570	6266f3f2	d6d5f3fd		f422d451	ff654802	2ccea557
0	19	78	5			0	0	0	5	0		11831	5	e2a63eb2	8e5cb0d0	bdb591ab	f2463ffb	1315f676	6fcd6dcb	9ab9b88c	038e402d	54fc547f	45a16252	6171d687	12716184	e07cc34d		2e9ce43a			6785af47	9512c20b	af0499fd	67edef97	6327e061		11099dfb	337b81aa	6c730e3e
0	4	105			3	0	0	54	0	0	2	34346		ad98e872	3dbb483e	160025a5	f2463ffb	c6fc10d3	919c68e4	928f7fdb	54cd7262	a48e16ed	62da11e3	14874876	12716184	bf78d0d4	be4ee537	a63cedcf	4cdc3efa	d20856aa	b8170bba	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	73c5cf5c	991321ea	e1be5ef2
0	27	11	19		1	0	0	60	4	0	1	3038	19	ad98e872	3dbb483e	17debbff	72e99bed	9bcc6623	6fcd6dcb	2d979239	54cd7262	1df5e154	62da11e3	14874876	cff63ab8	00c5ffb7	be4ee537	a63cedcf	4cdc3efa	d20856aa	b8170bba	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	d9e01505	ff654802	e1be5ef2
0	16		7			0	0	250	0	0		351	13	ad98e872	cea68cd3	417e6103	fb9dbcdc	1315f676	6fcd6dcb	4628641f	c0375b13	2e4e821f	62da11e3	14874876	0e2dac06	bf78d0d4	be4ee537	fdc9e405	4cdc3efa	d20856aa	628f1b8d	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	7cc1f2ce	30436bfc	e1be5ef2
0		269			8	0	0	1	12	0	4	6744		0d8d1997	8ffa7ba7	f6c25860	2fa74a00	06e07b4b	6fcd6dcb	41b28e05	3fd2d43b	1df5e154	91019c67	573186f5	1a35bb7e	a77a4a56		2beba941			d9f758ff	09c8c22c	96b9de1b	97b8226c	da3a11a8		12777c7c	ff654802	a0614ec9
0	1							1	0			10		e5f3fd8d	9745b766	a01ebae6	bdd5d27b	469b0af2	6fcd6dcb	46ead911	43426c29	7cee8453	7de9c0a9	6652dc64	12716184	e07cc34d	be4ee537	8475d725	4cdc3efa	d20856aa	3c328ca5	0a1d513f	febfd863	a3323ca1	c8e1ee56	c1c4bc4a	cb298028	ff654802	2ccea557
0		228	18			0	0	0	42	0		36492	26	b2d27a4e	3fa554c6	2bf7b8e5	f2463ffb	c6fc10d3	6fcd6dcb	4085ecd6	ec70a584	2e4e821f	7d460bd9	fa478aa9	12716184	e07cc34d		1db5813f			b6bc86c5	9512c20b	8b800a58	0683bc6f	1600d91a		85231d53	991321ea	b757e957
0						0	0	137	2	0		269		d34bb146	9a6c1869	37775f94	e6b5b2ee	1315f676	6fcd6dcb	0e005bd7	17ae60ec	e25a4c11	fe23372a	9598617a	79d00e48	bf78d0d4	be4ee537	fe7e6ccb	4cdc3efa	d20856aa	b8170bba	9512c20b	3fa30b7d	08937d66	0c310bb8	0138419a	893704a5	cdc3217e	b757e957
0	27	7	8		9	0	0	3	10	0	1	2476	11	ad98e872	8af1edc8	f4703a4d	6521d620	e2f069f8	6fcd6dcb	3e4d438f	32204401	2e4e821f	62da11e3	14874876	e4b423df	a77a4a56	be4ee537	e99db36c	4cdc3efa	d20856aa	b8170bba	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	20f66bed	30436bfc	e1be5ef2
0	3	83	4			0	0	1	4	0		32271	4	788a5d5b	0f636fe1	9a39e796	05d910c6	4fd96861	6fcd6dcb	4e51c029	cd5745bc	7cee8453	16ec16d6	fa478aa9	12716184	e07cc34d		1748f7cb			a1eb1511	55191c09	ef426d46	0683bc6f	6e86ac23		2a0f0265	ff654802	b757e957
0	1	370	15	4		4	0	2	14	1		41	4	f3daa51a	efa37c24	5cfbbadd	c6f42255	a00fde50	6fcd6dcb	660e2e35	c05ed789	1df5e154	2a81f471	0b958960	eede8aa1	a77a4a56		035bff69			b8170bba	9512c20b	80aa080c	804027d4	abbdd522		4d260962	30436bfc	b757e957
0	16	368	6	36	13	0	0	7	1	0	4	1461	9	ad98e872	4c949e10	24f1cb03	386c49ee	1315f676	6fcd6dcb	8dc93214	e242fdc0	e25a4c11	62da11e3	14874876	069516bc	a77a4a56	be4ee537	739393d2	4cdc3efa	d20856aa	b8170bba	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	d87d1221	cdc3217e	e1be5ef2
0	17	204	8		3	0	0	9	8	0	1	7241	8	9a8cb066	972baef7	1eca6be2	f2463ffb	e755064d	6fcd6dcb	3dc0be16	c3148d2d	2e4e821f	e02b43b2	b59debeb	c11b24dd	bf78d0d4		d90bb669			b8170bba	9512c20b	09923add	a4b5cdff	887eac7c		fd4b5ef6	30436bfc	b757e957
0	30	40	12		1	0	0	1	2	0	1	27	14	ad98e872	cea68cd3	417e6103	26d2c3a9	729e35ab	6fcd6dcb	4628641f	c0375b13	2e4e821f	62da11e3	14874876	4f0ae245	a77a4a56	be4ee537	fdc9e405	4cdc3efa	d20856aa	b8170bba	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	7cc1f2ce	30436bfc	e1be5ef2
